XYDATA,PA,PE,PET,PP,PS,PVC
620.0021,0.0341154,-0.0024645,0.0558993,0.00224084,0.0477914,0.162136
620.9664,0.0340177,-0.0030932,0.055683,0.00151007,0.0468461,0.157728
621.9306,0.033948,-0.00345186,0.0558084,0.00101895,0.0460328,0.154091
622.8948,0.0339349,-0.00351846,0.0563106,0.000825869,0.0454942,0.151266
623.8591,0.0339867,-0.00338282,0.0570978,0.000876842,0.0452226,0.149083
624.8233,0.0340867,-0.0031746,0.0580804,0.00106274,0.0451261,0.147327
625.7875,0.0342013,-0.00298687,0.0593016,0.0012867,0.0451103,0.14587
626.7518,0.0342972,-0.00283588,0.0609577,0.00150645,0.0451329,0.144714
627.716,0.0343573,-0.00267625,0.0632556,0.00173166,0.0452066,0.143948
628.6802,0.0343857,-0.00245003,0.0661863,0.00199078,0.0453612,0.14366
629.6445,0.0344,-0.00212957,0.0693716,0.00229987,0.0456051,0.143873
630.6087,0.0344205,-0.00173075,0.0721113,0.00265329,0.0459105,0.144526
631.5729,0.0344583,-0.00129905,0.0736498,0.00303269,0.0462272,0.14549
632.5372,0.034511,-0.00088441,0.0735416,0.00341958,0.0465076,0.146593
633.5014,0.0345635,-0.000519077,0.0719007,0.00380256,0.0467271,0.147635
634.4656,0.0345951,-0.000204657,0.0693675,0.00418069,0.0468951,0.148427
635.4299,0.0345906,9.01E-05,0.0668119,0.00456771,0.0470576,0.14882
636.3941,0.0345495,0.00041906,0.0649604,0.00499454,0.0472915,0.148743
637.3583,0.0344875,0.000836392,0.0641546,0.00550041,0.0476852,0.148202
638.3226,0.0344285,0.00136648,0.06433,0.00610853,0.0483045,0.147242
639.2868,0.0343904,0.00198273,0.0651606,0.00679828,0.0491544,0.145902
640.251,0.0343734,0.00261206,0.0662596,0.00749799,0.0501636,0.144188
641.2153,0.0343599,0.00317218,0.0673374,0.00811572,0.0512152,0.142109
642.1795,0.0343264,0.00362535,0.0682751,0.00859784,0.0522203,0.139748
643.1437,0.034262,0.00401374,0.069115,0.00897702,0.0531888,0.137294
644.108,0.0341801,0.0044473,0.0699979,0.00937006,0.0542436,0.135017
645.0722,0.0341161,0.00504468,0.0710766,0.00991782,0.0555549,0.133148
646.0364,0.0341124,0.00585748,0.0724299,0.0106975,0.0572253,0.13174
647.0007,0.0341976,0.00681919,0.0740008,0.0116561,0.0591913,0.130577
647.9649,0.0343704,0.00775442,0.0755915,0.0126109,0.0612096,0.129223
648.9291,0.0345954,0.00846017,0.0769445,0.0133354,0.0629657,0.12723
649.8934,0.0348183,0.00882049,0.0778867,0.0136913,0.0642581,0.124416
650.8576,0.0349924,0.0088711,0.0784365,0.0137095,0.065127,0.120975
651.8218,0.0351005,0.0087609,0.0787836,0.0135539,0.065818,0.11733
652.7861,0.0351595,0.00864821,0.0791601,0.0134034,0.0666197,0.113851
653.7503,0.0352098,0.00861496,0.0797069,0.0133491,0.0677006,0.110665
654.7145,0.0352967,0.0086489,0.0804164,0.013369,0.0690411,0.107678
655.6788,0.035454,0.00868999,0.0811747,0.0133806,0.0704871,0.104726
656.643,0.0356964,0.00869664,0.081863,0.0133215,0.0718832,0.101735
657.6072,0.0360271,0.00867304,0.0824345,0.0131887,0.073182,0.0987578
658.5715,0.036447,0.00863561,0.0829054,0.0130045,0.0744402,0.0958712
659.5357,0.0369524,0.00855853,0.0832894,0.0127561,0.0757126,0.0930852
660.4999,0.0375182,0.00836676,0.0835564,0.0123832,0.0769534,0.0903617
661.4642,0.0380912,0.00800797,0.0836783,0.01185,0.078041,0.0877405
662.4284,0.0386147,0.00754401,0.0837204,0.011234,0.0789276,0.0854386
663.3926,0.0390672,0.00717574,0.0838905,0.0107478,0.0797752,0.083847
664.3569,0.0394803,0.00721695,0.0845402,0.0107111,0.0809973,0.08352
665.3211,0.0399418,0.00809125,0.086181,0.0115481,0.0832785,0.085261
666.2853,0.0405944,0.0103093,0.0894709,0.0137619,0.087569,0.0901679
667.2496,0.0415881,0.0141016,0.0947875,0.0175567,0.0945914,0.0989247
668.2138,0.0428669,0.0183518,0.100899,0.0217654,0.103091,0.109363
669.178,0.0439933,0.020526,0.104714,0.023829,0.109091,0.115741
670.1423,0.0446257,0.0197162,0.104977,0.0228905,0.110487,0.115467
671.1065,0.0449126,0.0174707,0.103529,0.0205552,0.109323,0.111763
672.0707,0.0451429,0.0152882,0.102292,0.0183302,0.108089,0.108074
673.035,0.04549,0.013761,0.102103,0.0167878,0.107966,0.105826
673.9992,0.0460166,0.0129764,0.103138,0.0159848,0.109269,0.105239
674.9634,0.046711,0.0128136,0.105217,0.0157666,0.111881,0.105991
675.9277,0.0475072,0.0130421,0.1079,0.015879,0.115428,0.107478
676.8919,0.0483202,0.0133949,0.110618,0.0160615,0.119455,0.109041
677.8561,0.0490956,0.0136704,0.112915,0.0161517,0.12369,0.110243
678.8204,0.0498301,0.0137881,0.114585,0.0161164,0.128156,0.110963
679.7846,0.0505492,0.0137582,0.115611,0.0159891,0.133071,0.111258
680.7488,0.0512738,0.0136241,0.11605,0.0157974,0.138666,0.111191
681.7131,0.052007,0.0134328,0.115996,0.0155451,0.145116,0.110794
682.6773,0.0527402,0.0132313,0.115616,0.0152377,0.152589,0.110116
683.6415,0.0534661,0.0130628,0.115133,0.0149048,0.161338,0.109252
684.6058,0.054182,0.0129535,0.114771,0.0145918,0.171759,0.108305
685.57,0.0548872,0.0129013,0.114679,0.0143302,0.184404,0.10733
686.5342,0.055579,0.0128757,0.114909,0.0141153,0.199932,0.106315
687.4985,0.0562524,0.0128312,0.115442,0.0139076,0.218993,0.105218
688.4627,0.0569001,0.0127259,0.116235,0.0136546,0.241987,0.10401
689.4269,0.0575123,0.0125387,0.117261,0.0133158,0.268701,0.102692
690.3912,0.0580763,0.0122755,0.118522,0.0128759,0.297905,0.101275
691.3554,0.0585797,0.0119633,0.120043,0.0123425,0.32711,0.0997532
692.3196,0.059016,0.0116349,0.121872,0.0117348,0.352734,0.0980938
693.2839,0.059387,0.0113149,0.124079,0.011075,0.37086,0.096256
694.2481,0.0597,0.0110167,0.126757,0.0103836,0.378447,0.0942136
695.2123,0.059964,0.0107542,0.130009,0.00968019,0.374432,0.0919728
696.1766,0.0601891,0.0105565,0.133897,0.0089853,0.360031,0.089572
697.1408,0.0603913,0.0104683,0.138401,0.00832009,0.338041,0.0870675
698.105,0.0605974,0.0105353,0.143397,0.00770249,0.311655,0.0845092
699.0693,0.0608429,0.0107849,0.148677,0.00714174,0.283482,0.0819186
700.0335,0.0611613,0.0112252,0.154005,0.00663528,0.255179,0.0792833
700.9977,0.0615701,0.0118594,0.159185,0.00617083,0.227577,0.0765714
701.962,0.0620632,0.0126998,0.164108,0.00573208,0.201047,0.0737571
702.9262,0.062614,0.0137647,0.168761,0.00530412,0.1758,0.0708392
703.8904,0.0631902,0.0150675,0.173219,0.00487552,0.152043,0.0678398
704.8547,0.0637713,0.0166243,0.177605,0.00443861,0.129984,0.0647905
705.8189,0.0643612,0.0184901,0.182043,0.00399254,0.109816,0.0617236
706.7831,0.0649899,0.0207923,0.186616,0.00354976,0.0917049,0.0586798
707.7474,0.065705,0.0237237,0.19136,0.00313929,0.0757862,0.0557205
708.7116,0.066559,0.0275039,0.19631,0.00279723,0.062141,0.0529176
709.6758,0.0676007,0.0323883,0.201579,0.00254463,0.0507535,0.0503146
710.6401,0.0688755,0.0387968,0.207446,0.00236902,0.0414849,0.0478861
711.6043,0.0704305,0.0475182,0.214383,0.00223213,0.0340981,0.0455451
712.5685,0.0723191,0.0597874,0.222987,0.0021123,0.0283288,0.0432203
713.5328,0.0745955,0.0770044,0.233843,0.00205739,0.023968,0.0409631
714.497,0.0773004,0.100035,0.247387,0.00220071,0.0209021,0.0389935
715.4612,0.0804373,0.128257,0.263866,0.00270748,0.0190781,0.0376174
716.4255,0.0839375,0.158594,0.283341,0.00366799,0.0184072,0.0370428
717.3897,0.0876138,0.185005,0.305605,0.00499062,0.0186578,0.0371933
718.3539,0.0911205,0.199565,0.329898,0.00635815,0.0193998,0.0376247
719.3182,0.0939743,0.196356,0.354511,0.00731024,0.0200748,0.0376458
720.2824,0.0956909,0.176157,0.376733,0.00746714,0.0202192,0.0366641
721.2466,0.0959943,0.146565,0.39355,0.00677052,0.0197175,0.0345642
722.2109,0.094934,0.116866,0.40281,0.0055294,0.0188605,0.0317812
723.1751,0.0928107,0.0934809,0.403882,0.00422307,0.018142,0.0289929
724.1393,0.0900048,0.0791997,0.397393,0.00324737,0.0179847,0.0267259
725.1036,0.0868546,0.0744683,0.384599,0.0027828,0.0185925,0.0251611
726.0678,0.0836192,0.0784749,0.367005,0.00280216,0.0199604,0.024171
727.032,0.0804765,0.0892715,0.34624,0.00315097,0.0219751,0.0234824
727.9963,0.0775137,0.103332,0.323917,0.00363964,0.0245319,0.0228539
728.9605,0.0747225,0.115517,0.301376,0.00410868,0.0276075,0.0221782
729.9247,0.0720266,0.12035,0.279454,0.00445078,0.0312555,0.0214706
730.889,0.0693452,0.114489,0.258452,0.00460351,0.035544,0.020786
731.8532,0.0666594,0.098647,0.238287,0.00454094,0.0404887,0.0201456
732.8174,0.0640344,0.0771151,0.218702,0.00427782,0.0460278,0.0195247
733.7817,0.0615869,0.0552806,0.199424,0.00387456,0.0520448,0.0188873
734.7459,0.0594175,0.0371829,0.180257,0.00342441,0.0584174,0.0182258
735.7101,0.0575583,0.0244759,0.161134,0.00302117,0.0650583,0.0175704
736.6744,0.0559651,0.0167313,0.142158,0.00272602,0.0719324,0.0169672
737.6386,0.0545529,0.0124189,0.123616,0.00255348,0.0790499,0.0164481
738.6028,0.0532455,0.00992977,0.105935,0.00248075,0.0864435,0.0160154
739.5671,0.0520058,0.00820703,0.0895985,0.00246867,0.0941326,0.0156453
740.5313,0.0508343,0.00683351,0.0750267,0.00247931,0.102076,0.0153034
741.4955,0.0497453,0.00575213,0.0624899,0.00248335,0.110128,0.0149609
742.4598,0.0487432,0.00495142,0.0520668,0.00246098,0.118009,0.0146034
743.424,0.0478138,0.00433807,0.0436561,0.00240225,0.125342,0.0142323
744.3882,0.0469337,0.00378753,0.0370247,0.00230877,0.131719,0.0138607
745.3525,0.0460852,0.00323232,0.0318727,0.00219344,0.13681,0.0135051
746.3167,0.0452651,0.00268163,0.0278974,0.00207572,0.140451,0.0131788
747.2809,0.0444813,0.00217434,0.024838,0.00197456,0.142686,0.0128885
748.2452,0.0437419,0.00172994,0.022494,0.00190361,0.143759,0.0126369
749.2094,0.0430461,0.00134064,0.02072,0.00187087,0.144039,0.0124274
750.1736,0.0423826,0.000993039,0.0194068,0.00187982,0.143915,0.0122663
751.1379,0.0417353,0.000684021,0.0184653,0.00192792,0.143684,0.0121585
752.1021,0.0410916,0.000414558,0.0178182,0.00200239,0.143471,0.0121005
753.0663,0.0404469,0.000176177,0.0174005,0.00207827,0.143205,0.0120752
754.0306,0.0398032,-4.91E-05,0.0171644,0.00212462,0.142668,0.0120547
754.9948,0.0391647,-0.000273241,0.0170826,0.00211848,0.14159,0.0120121
755.959,0.0385336,-0.000487704,0.0171466,0.00205852,0.139755,0.0119341
756.9233,0.0379091,-0.000665798,0.0173598,0.00196831,0.137063,0.0118283
757.8875,0.0372885,-0.000780447,0.0177247,0.00188513,0.133545,0.0117194
758.8517,0.036669,-0.00082274,0.0182325,0.00184081,0.129331,0.0116365
759.816,0.0360491,-0.000808017,0.0188602,0.00184673,0.124599,0.0115977
760.7802,0.0354285,-0.000767951,0.0195777,0.00189199,0.119533,0.0116005
761.7444,0.0348083,-0.000736475,0.0203625,0.00195447,0.114288,0.0116207
762.7087,0.0341895,-0.00073807,0.0212087,0.00201597,0.108979,0.0116217
763.6729,0.0335718,-0.000782156,0.0221262,0.0020711,0.103677,0.011569
764.6371,0.0329526,-0.00086322,0.0231293,0.00212574,0.0984047,0.0114443
765.6014,0.0323271,-0.000965279,0.0242247,0.00218845,0.0931503,0.0112534
766.5656,0.0316915,-0.00106912,0.0254071,0.0022626,0.0878856,0.0110248
767.5298,0.0310465,-0.0011599,0.0266632,0.00234432,0.0825891,0.0107979
768.4941,0.0303993,-0.00123202,0.0279776,0.00242626,0.077268,0.010607
769.4583,0.029762,-0.0012892,0.0293364,0.00250289,0.0719653,0.0104665
770.4225,0.0291454,-0.00134067,0.0307253,0.00257314,0.0667521,0.0103663
771.3868,0.0285532,-0.001396,0.0321294,0.00263911,0.0617056,0.0102779
772.351,0.0279794,-0.00146113,0.0335374,0.00270312,0.0568883,0.0101698
773.3152,0.0274123,-0.00153652,0.034949,0.00276609,0.0523362,0.0100223
774.2795,0.0268418,-0.00161751,0.0363783,0.00282863,0.0480625,0.00983613
775.2437,0.0262669,-0.00169644,0.0378516,0.00289404,0.0440696,0.00962966
776.2079,0.0256977,-0.00176602,0.0394,0.00297054,0.0403629,0.00942906
777.1722,0.0251508,-0.00182243,0.041055,0.00307118,0.036956,0.00925654
778.1364,0.0246405,-0.00186615,0.0428501,0.00321114,0.0338663,0.00912321
779.1006,0.0241713,-0.00190027,0.0448268,0.00340366,0.0311049,0.00902834
780.0649,0.0237361,-0.00192807,0.0470388,0.00365654,0.0286676,0.0089635
781.0291,0.0233204,-0.00195256,0.0495478,0.00397003,0.0265314,0.0089176
781.9933,0.0229096,-0.00197842,0.0524117,0.00433615,0.024659,0.00888001
782.9576,0.0224954,-0.00201352,0.0556705,0.00473894,0.0230071,0.00884166
783.9218,0.0220765,-0.00206642,0.0593386,0.00515538,0.0215349,0.00879546
784.886,0.0216557,-0.00213962,0.0634061,0.00555769,0.0202087,0.00873736
785.8503,0.0212357,-0.00222313,0.0678441,0.00591754,0.0190014,0.00866832
786.8145,0.0208174,-0.00229447,0.0726023,0.00621225,0.0178915,0.00859557
787.7787,0.0204017,-0.00232735,0.077586,0.0064313,0.0168619,0.00853201
788.743,0.0199927,-0.00230491,0.0826104,0.00658071,0.0159011,0.00849319
789.7072,0.0195977,-0.00222942,0.0873501,0.00668258,0.0150053,0.00849267
790.6714,0.0192245,-0.00212223,0.0913229,0.00676912,0.0141774,0.00853741
791.6357,0.0188762,-0.00201418,0.0939505,0.00687289,0.0134229,0.00862463
792.5999,0.0185485,-0.00193243,0.0947119,0.00701714,0.012744,0.00874121
793.5641,0.0182304,-0.00189113,0.0933473,0.00721016,0.0121345,0.00886637
794.5284,0.0179086,-0.00189025,0.0900175,0.00744599,0.011581,0.00897729
795.4926,0.017573,-0.00192091,0.0853221,0.00771021,0.0110684,0.0090567
796.4568,0.0172185,-0.00197237,0.0801473,0.00798814,0.0105873,0.00909958
797.4211,0.016846,-0.00203601,0.0754048,0.00827258,0.0101394,0.00911574
798.3853,0.0164609,-0.00210492,0.0717776,0.00857094,0.00973696,0.00912588
799.3495,0.0160727,-0.00217109,0.0695716,0.00891238,0.00939661,0.00915249
800.3138,0.0156949,-0.00222358,0.0687127,0.00935396,0.00913211,0.0092101
801.278,0.0153441,-0.00225004,0.068865,0.00998044,0.00894852,0.00930066
802.2422,0.0150374,-0.00224102,0.0696018,0.0108897,0.00884058,0.00941647
803.2065,0.0147868,-0.00219481,0.0705533,0.0121592,0.00879452,0.00954803
804.1707,0.0145952,-0.0021199,0.0714816,0.0138004,0.00879132,0.00969066
805.1349,0.0144543,-0.00203374,0.0722771,0.0157173,0.00881004,0.00984513
806.0992,0.0143478,-0.00195811,0.0729123,0.0176949,0.00883133,0.010013
807.0634,0.0142569,-0.00191279,0.0733942,0.0194322,0.00884156,0.0101918
808.0276,0.0141678,-0.00190957,0.0737396,0.0206166,0.00883692,0.0103758
808.9919,0.0140748,-0.00194847,0.0739716,0.0210165,0.00882517,0.0105622
809.9561,0.0139794,-0.0020177,0.074122,0.0205531,0.00882224,0.0107573
810.9203,0.0138861,-0.00209811,0.0742249,0.0193216,0.00884377,0.0109782
811.8846,0.013798,-0.00217073,0.0743059,0.017554,0.0088953,0.0112454
812.8488,0.0137152,-0.00222445,0.074373,0.0155421,0.0089672,0.0115745
813.813,0.0136366,-0.00225955,0.0744194,0.0135564,0.00903853,0.0119717
814.7773,0.013563,-0.00228485,0.0744365,0.011791,0.00908884,0.0124382
815.7415,0.0134981,-0.00230989,0.0744285,0.0103473,0.00911146,0.0129786
816.7057,0.0134467,-0.0023373,0.074419,0.00924953,0.00911998,0.0136079
817.67,0.0134108,-0.00236071,0.0744464,0.00847411,0.00914325,0.014349
818.6342,0.0133857,-0.00237039,0.0745512,0.00797448,0.00921105,0.015223
819.5984,0.0133602,-0.00236286,0.0747617,0.00769351,0.00933803,0.016238
820.5627,0.01332,-0.00234728,0.0750866,0.00756825,0.00951539,0.0173837
821.5269,0.0132537,-0.00234271,0.0755164,0.00753632,0.00971514,0.0186355
822.4911,0.0131581,-0.00236659,0.0760348,0.00754799,0.00990546,0.0199659
823.4554,0.0130396,-0.00242132,0.0766324,0.00757792,0.0100686,0.0213554
824.4196,0.0129123,-0.00248865,0.0773166,0.00762689,0.0102121,0.0227959
825.3839,0.0127915,-0.00253724,0.0781118,0.00771064,0.0103662,0.0242847
826.3481,0.0126868,-0.00254017,0.0790479,0.00784469,0.0105708,0.0258105
827.3123,0.0125976,-0.00249183,0.0801434,0.00803707,0.0108586,0.0273395
828.2766,0.0125129,-0.002413,0.0813942,0.00829161,0.0112455,0.0288101
829.2408,0.012417,-0.0023403,0.0827737,0.00861233,0.0117324,0.0301416
830.205,0.0122976,-0.00230607,0.0842456,0.00899958,0.0123169,0.0312548
831.1693,0.0121521,-0.00232157,0.0857799,0.00944598,0.0130036,0.0320964
832.1335,0.0119887,-0.00237344,0.0873599,0.0099555,0.0138055,0.032655
833.0977,0.0118225,-0.00243458,0.0889765,0.0105987,0.0147331,0.0329614
834.062,0.0116675,-0.00248087,0.0906123,0.0115762,0.0157801,0.0330742
835.0262,0.0115317,-0.0025026,0.0922285,0.0132232,0.0169128,0.0330592
835.9904,0.0114167,-0.0025045,0.093764,0.0158943,0.0180724,0.0329727
836.9547,0.0113211,-0.00249709,0.0951481,0.0197386,0.0191871,0.0328533
837.9189,0.0112458,-0.00248739,0.0963211,0.0244672,0.0201864,0.0327237
838.8831,0.0111952,-0.00247588,0.097249,0.0292683,0.0210114,0.0325934
839.8474,0.0111732,-0.00246023,0.0979297,0.0329902,0.0216172,0.0324627
840.8116,0.0111779,-0.00244112,0.0983872,0.0345759,0.021972,0.0323251
841.7758,0.0111977,-0.00242439,0.0986628,0.0335435,0.0220577,0.0321712
842.7401,0.0112134,-0.00241799,0.0988074,0.030222,0.0218737,0.031996
843.7043,0.0112061,-0.00242624,0.0988761,0.0255827,0.0214412,0.0318052
844.6685,0.0111665,-0.00244592,0.098923,0.0207839,0.0208031,0.0316177
845.6328,0.0111001,-0.00246672,0.0989945,0.0167131,0.0200176,0.03146
846.597,0.011026,-0.00247539,0.0991218,0.0137578,0.0191478,0.0313557
847.5612,0.0109686,-0.0024612,0.0993151,0.0118484,0.0182515,0.031315
848.5255,0.0109469,-0.00241995,0.0995637,0.0106738,0.0173752,0.0313311
849.4897,0.0109672,-0.0023555,0.0998433,0.00991029,0.0165534,0.0313839
850.4539,0.0110217,-0.00227877,0.100127,0.00935094,0.0158109,0.031451
851.4182,0.0110934,-0.00220476,0.100396,0.00891147,0.0151648,0.0315164
852.3824,0.0111643,-0.00214833,0.100651,0.00856949,0.0146252,0.031575
853.3466,0.0112223,-0.00211976,0.100911,0.00830833,0.0141943,0.03163
854.3109,0.0112644,-0.00212144,0.101212,0.00810079,0.013866,0.0316866
855.2751,0.0112964,-0.00214708,0.101606,0.00792154,0.013627,0.0317472
856.2393,0.0113284,-0.00218377,0.102156,0.00775961,0.0134612,0.0318105
857.2036,0.0113709,-0.00221619,0.102942,0.007616,0.0133541,0.0318747
858.1678,0.0114308,-0.00223149,0.104064,0.00749247,0.0132964,0.0319402
859.132,0.0115094,-0.00222269,0.105641,0.00738501,0.0132844,0.0320111
860.0963,0.0116017,-0.00218975,0.107806,0.00728699,0.013317,0.032093
861.0605,0.0116979,-0.0021381,0.110689,0.00719584,0.013392,0.03219
862.0247,0.0117863,-0.0020757,0.114394,0.00711489,0.0135028,0.0323032
862.989,0.0118573,-0.00201014,0.118989,0.00704901,0.0136391,0.0324309
863.9532,0.0119077,-0.00194666,0.124495,0.00699919,0.0137888,0.0325701
864.9174,0.0119425,-0.00188753,0.130871,0.00696145,0.013942,0.0327179
865.8817,0.0119735,-0.00183238,0.138001,0.0069299,0.0140927,0.0328711
866.8459,0.0120134,-0.00177947,0.145657,0.00689973,0.0142384,0.0330263
867.8101,0.0120691,-0.00172762,0.153473,0.00686682,0.0143779,0.0331787
868.7744,0.0121368,-0.00167835,0.16093,0.00682514,0.0145085,0.0333224
869.7386,0.0122027,-0.00163704,0.167403,0.00676615,0.0146247,0.0334509
870.7028,0.0122483,-0.00161129,0.172259,0.00668297,0.0147203,0.0335592
871.6671,0.0122585,-0.00160647,0.174993,0.0065773,0.0147934,0.0336472
872.6313,0.0122268,-0.00162024,0.17535,0.00646398,0.0148516,0.0337236
873.5955,0.0121557,-0.00164028,0.173387,0.00636823,0.0149142,0.0338054
874.5598,0.012053,-0.00164784,0.169428,0.00631532,0.0150068,0.0339121
875.524,0.0119274,-0.00162632,0.163964,0.00631743,0.0151512,0.0340535
876.4882,0.0117868,-0.00157003,0.157527,0.00636551,0.0153535,0.0342198
877.4525,0.0116394,-0.00148725,0.150607,0.00643164,0.0155995,0.0343809
878.4167,0.0114964,-0.00139556,0.143603,0.00648204,0.0158605,0.0344985
879.3809,0.0113718,-0.00131264,0.136825,0.00649405,0.0161078,0.0345461
880.3452,0.01128,-0.00124869,0.1305,0.00646749,0.0163268,0.0345231
881.3094,0.0112314,-0.00120499,0.12478,0.00642345,0.0165222,0.0344556
882.2736,0.0112288,-0.0011777,0.11975,0.00639217,0.0167118,0.0343818
883.2379,0.0112668,-0.0011624,0.115428,0.00639836,0.0169143,0.0343344
884.2021,0.0113332,-0.00115531,0.111789,0.00645379,0.0171411,0.0343299
885.1663,0.0114114,-0.00115132,0.108777,0.00656076,0.0173962,0.0343711
886.1306,0.0114836,-0.00114252,0.106337,0.00672106,0.0176839,0.0344557
887.0948,0.0115335,-0.00112054,0.104417,0.00694172,0.0180143,0.0345827
888.059,0.011551,-0.00108168,0.102973,0.00723267,0.0184021,0.0347505
889.0233,0.0115341,-0.00103083,0.101957,0.00760119,0.0188589,0.0349515
889.9875,0.0114895,-0.000980255,0.101302,0.00805291,0.0193864,0.0351698
890.9517,0.0114281,-0.000943538,0.100927,0.00860461,0.0199762,0.0353875
891.916,0.0113587,-0.000928302,0.100735,0.00930106,0.0206202,0.035594
892.8802,0.0112835,-0.000932051,0.100629,0.0102178,0.0213238,0.0357922
893.8444,0.0111977,-0.000942476,0.100518,0.0114342,0.0221151,0.0359956
894.8087,0.0110952,-0.000940844,0.100318,0.0129778,0.0230432,0.0362192
895.7729,0.0109744,-0.000906579,0.0999523,0.0147656,0.0241657,0.0364701
896.7371,0.010842,-0.000822317,0.099345,0.0165773,0.0255311,0.0367451
897.7014,0.0107098,-0.000678711,0.098424,0.0180887,0.0271611,0.0370348
898.6656,0.0105882,-0.000476335,0.0971245,0.0189652,0.029038,0.0373301
899.6298,0.0104801,-0.000220791,0.0953977,0.0189791,0.031099,0.0376266
900.5941,0.0103804,8.96E-05,0.0932206,0.018097,0.0332391,0.0379263
901.5583,0.0102804,0.000476615,0.0906027,0.0164914,0.035322,0.0382387
902.5225,0.0101756,0.000982899,0.0875883,0.014475,0.037197,0.03858
903.4868,0.0100711,0.00165101,0.0842535,0.0123908,0.0387205,0.0389718
904.451,0.00998059,0.00248518,0.0806987,0.0105119,0.0397746,0.0394371
905.4152,0.00992037,0.00341573,0.0770367,0.00898692,0.0402803,0.039992
906.3795,0.00990071,0.00429242,0.0733801,0.00784126,0.0402023,0.0406393
907.3437,0.00992017,0.00492086,0.0698305,0.00701704,0.0395475,0.0413661
908.3079,0.00996564,0.00513161,0.066473,0.00642418,0.0383615,0.0421486
909.2722,0.0100178,0.00484906,0.0633758,0.00598032,0.0367248,0.0429606
910.2364,0.010059,0.00412319,0.0605929,0.00562947,0.0347482,0.0437825
911.2007,0.0100801,0.00310766,0.0581663,0.00534207,0.0325643,0.0446045
912.1649,0.0100831,0.00199792,0.0561242,0.00510517,0.0303132,0.0454248
913.1292,0.0100797,0.000962902,0.0544759,0.0049117,0.0281242,0.0462439
914.0934,0.0100864,0.000102264,0.0532066,0.00475394,0.0260983,0.0470596
915.0576,0.0101183,-0.000558725,0.052278,0.00462232,0.0242996,0.047865
916.0219,0.0101841,-0.00104553,0.0516361,0.00450794,0.0227549,0.0486485
916.9861,0.0102834,-0.00140209,0.0512248,0.004406,0.0214631,0.0493973
917.9503,0.0104069,-0.00166723,0.0509984,0.0043174,0.0204061,0.0500992
918.9146,0.0105415,-0.00186613,0.050928,0.00424742,0.0195577,0.0507445
919.8788,0.0106769,-0.00201303,0.0509975,0.0042021,0.0188878,0.0513274
920.843,0.01081,-0.0021175,0.0511957,0.00418452,0.0183646,0.0518463
921.8073,0.0109464,-0.00218895,0.051508,0.00419283,0.0179569,0.052305
922.7715,0.0110956,-0.00223804,0.0519137,0.00422074,0.0176374,0.0527113
923.7357,0.0112649,-0.00227597,0.0523891,0.00425988,0.0173867,0.0530753
924.7,0.0114542,-0.00231293,0.0529124,0.0043027,0.0171943,0.0534064
925.6642,0.0116573,-0.00235604,0.0534674,0.00434539,0.017057,0.0537108
926.6284,0.0118666,-0.00240765,0.0540428,0.00438978,0.0169765,0.0539923
927.5927,0.0120792,-0.0024647,0.0546305,0.00444389,0.016957,0.0542561
928.5569,0.0122996,-0.00252037,0.0552227,0.00451986,0.0170043,0.0545129
929.5211,0.0125377,-0.00256741,0.0558124,0.00462979,0.0171246,0.0547809
930.4854,0.012803,-0.00260188,0.0563941,0.00478107,0.0173233,0.0550832
931.4496,0.0131006,-0.00262492,0.0569656,0.00497426,0.0176019,0.0554419
932.4138,0.013429,-0.00264187,0.0575278,0.0052053,0.0179554,0.0558709
933.3781,0.0137823,-0.00265959,0.058084,0.00547032,0.0183719,0.0563732
934.3423,0.014153,-0.00268368,0.0586386,0.00576877,0.0188334,0.056942
935.3065,0.0145346,-0.00271718,0.0591962,0.00610068,0.0193189,0.0575662
936.2708,0.0149222,-0.00276052,0.0597615,0.00645823,0.0198074,0.0582351
937.235,0.0153123,-0.00281197,0.0603396,0.00681686,0.0202797,0.0589434
938.1992,0.0157018,-0.00286775,0.0609354,0.00713354,0.0207203,0.0596919
939.1635,0.0160858,-0.00292193,0.0615528,0.00735633,0.0211162,0.0604873
940.1277,0.0164562,-0.0029671,0.0621939,0.00744241,0.0214559,0.0613399
941.0919,0.0168009,-0.00299613,0.062859,0.00737588,0.0217276,0.0622597
942.0562,0.0171043,-0.00300467,0.0635468,0.00717542,0.0219188,0.0632529
943.0204,0.0173503,-0.0029931,0.0642548,0.00688777,0.022019,0.0643203
943.9846,0.0175249,-0.00296676,0.0649801,0.00657076,0.0220239,0.0654582
944.9489,0.0176188,-0.00293435,0.0657195,0.00627533,0.0219397,0.0666613
945.9131,0.0176279,-0.00290509,0.0664691,0.00603517,0.0217845,0.0679269
946.8773,0.0175533,-0.00288594,0.0672255,0.0058669,0.0215848,0.0692551
947.8416,0.0174004,-0.00287956,0.0679865,0.00577667,0.0213712,0.0706469
948.8058,0.0171802,-0.00288352,0.0687535,0.00576641,0.0211732,0.0721006
949.77,0.016908,-0.00289098,0.0695332,0.00583497,0.0210174,0.0736077
950.7343,0.0166018,-0.00289294,0.0703371,0.00597512,0.0209273,0.0751521
951.6985,0.0162793,-0.0028812,0.071181,0.00617155,0.0209231,0.0767083
952.6627,0.015955,-0.0028512,0.0720825,0.00640442,0.0210208,0.0782413
